Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-February-2018,2125.00,2183.65,2125.00,2169.25,2166.178208251169624560,25863,1436,56023867.00,4715,18.23,58.65,44.25
22-February-2018,2174.90,2174.90,2089.05,2121.30,2117.400878916566309606,47331,2848,100218701.00,9361,19.78,85.85,-53.60
21-February-2018,2175.10,2201.30,2159.00,2168.80,2178.596893071776845447,35276,1828,76852184.00,6753,19.14,42.30,-6.30
20-February-2018,2156.00,2186.40,2145.00,2162.15,2168.434150899322588180,21405,1135,46415333.00,3621,16.92,41.40,6.15
19-February-2018,2212.75,2235.45,2108.00,2151.85,2171.085128838265163885,50218,2511,109027553.00,4381,8.72,127.45,-60.90
16-February-2018,2218.00,2238.00,2195.00,2212.75,2222.156081590612297448,54369,2550,120816404.00,5744,10.56,43.00,-5.25
15-February-2018,2203.90,2219.00,2180.20,2194.45,2197.296060274154469116,30129,1326,66202333.00,2641,8.77,38.80,-9.45
14-February-2018,2227.00,2227.00,2175.15,2183.10,2195.920761781329877236,27777,1359,60996091.00,3424,12.33,51.85,-43.90
12-February-2018,2194.80,2230.00,2181.90,2200.05,2217.328271883659647082,132439,2335,293660739.00,85919,64.87,48.10,5.25
9-February-2018,2155.00,2209.50,2134.50,2194.80,2184.479683742918857236,49074,2339,107201156.00,9617,19.60,75.00,39.80
8-February-2018,2121.00,2194.00,2121.00,2178.95,2168.680775921142796900,56913,2957,123426129.00,7584,13.33,73.00,57.95
7-February-2018,2120.00,2146.00,2095.20,2111.70,2123.808648761844929584,38202,1858,81133738.00,6798,17.79,50.80,-8.30
6-February-2018,2070.00,2123.00,1990.70,2095.05,2081.611224679427615684,59191,3465,123212650.00,7534,12.73,132.30,25.05
5-February-2018,2122.00,2145.00,2050.00,2110.00,2119.538303239511417950,60256,2977,127714900.00,10538,17.49,95.00,-12.00
2-February-2018,2150.00,2210.70,2108.00,2122.10,2158.303846684765103759,86932,4554,187625670.00,16129,18.55,102.70,-27.90
1-February-2018,2231.00,2232.00,2151.15,2156.95,2177.467749105457619460,137221,6688,298794302.00,43879,31.98,80.85,-74.05
31-January-2018,2300.00,2305.00,2205.00,2225.25,2237.108564662941260755,132603,8214,296647307.00,46475,35.05,100.00,-74.75
30-January-2018,2363.00,2370.00,2289.60,2312.00,2315.789808410843469274,50316,3443,116521280.00,9833,19.54,80.40,-51.00
29-January-2018,2485.00,2485.00,2344.05,2355.75,2392.432515116983379017,97407,5734,233039674.00,29434,30.22,140.95,-129.25
25-January-2018,2569.00,2594.95,2458.95,2504.00,2522.949264861062258177,142150,7971,358637238.00,9004,6.33,136.00,-65.00
24-January-2018,2510.00,2611.80,2510.00,2561.85,2575.676312934203494680,123502,5344,318101176.00,42122,34.11,101.80,51.85
23-January-2018,2509.00,2551.60,2500.55,2522.45,2530.796846379001038617,52955,2801,134018347.00,7170,13.54,51.05,13.45
22-January-2018,2450.00,2516.85,2430.00,2491.50,2484.926029180995626189,59902,3002,148852039.00,2440,4.07,86.85,41.50
19-January-2018,2466.00,2504.90,2440.00,2487.50,2479.649328611480005902,27108,1308,67218334.00,3123,11.52,64.90,21.50
18-January-2018,2507.00,2532.00,2450.95,2465.65,2497.260507609369781976,41922,2507,104690155.00,5925,14.13,81.05,-41.35
17-January-2018,2455.00,2505.90,2437.00,2489.40,2489.365066312438062706,47427,2247,118063117.00,9485,20.00,68.90,34.40
16-January-2018,2440.00,2480.05,2434.15,2461.70,2460.952368405644358569,34158,1745,84061211.00,5664,16.58,45.90,21.70
15-January-2018,2421.00,2461.95,2421.00,2433.25,2443.664843104872006606,19376,1123,47348450.00,3770,19.46,40.95,12.25
12-January-2018,2432.90,2453.95,2415.00,2447.55,2438.192890408536225903,16963,1107,41359066.00,3725,21.96,38.95,14.65
11-January-2018,2435.00,2450.70,2422.50,2429.75,2435.406493094141927290,12598,718,30681251.00,1799,14.28,28.20,-5.25
10-January-2018,2478.00,2483.00,2415.00,2422.80,2439.540092496091714434,30704,1549,74903639.00,5144,16.75,68.00,-55.20
9-January-2018,2478.00,2478.00,2450.55,2458.40,2461.614523220665017862,14556,804,35831261.00,3357,23.06,27.45,-19.60
8-January-2018,2470.00,2511.70,2460.00,2465.80,2489.288308592480225376,46145,2059,114868209.00,9211,19.96,51.70,-4.20
5-January-2018,2409.50,2472.65,2395.00,2467.35,2437.973183647532302478,70815,2878,172645071.00,33783,47.71,77.65,57.85
4-January-2018,2345.00,2419.90,2345.00,2409.50,2386.691751344889420203,50190,2378,119788059.00,7296,14.54,74.90,64.50
3-January-2018,2415.00,2415.00,2299.00,2336.20,2343.991683720687722408,76717,5758,179824010.00,19619,25.57,116.00,-78.80
2-January-2018,2415.10,2440.00,2396.70,2407.70,2417.234260770814110298,28178,1280,68112827.00,4276,15.17,43.30,-7.40
1-January-2018,2414.40,2436.75,2398.35,2411.50,2418.492754370584291681,19391,927,46896993.00,3632,18.73,38.40,-2.90
